image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/88472_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/88472_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object on the table. Place the object in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/88472_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/6781_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/6781_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the long cylindrical object from the middle of the table. Place the long cylindrical object at the edge of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/6781_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/79505_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79505_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the striped cloth from the chair. Place the striped cloth in the container.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79505_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/32849_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/32849_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take out the plush toy from the silver pot. Place the plush toy on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/32849_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/69887_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/69887_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object from the bag. Place the object on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/69887_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/76112_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76112_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black and white plush toy on the table. Place the black and white plush toy inside the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76112_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/9967_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/9967_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup lying horizontally on the table. Place the cup upside down on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/9967_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/38319_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/38319_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the hand towel from the table. Place the hand towel in the black basket.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/38319_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/74412_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/74412_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the metal dish from the stove. Place the metal dish on the stovetop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/74412_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/15986_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/15986_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pink banana toy above the pile of clothes. Place the pink banana toy on the bed.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/15986_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/20636_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/20636_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the folder from the box. Place the folder on the couch.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/20636_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/52674_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/52674_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black jersey on the countertop. Place the black jersey in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/52674_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/66033_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/66033_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the doll from the desktop. Place the doll next to the original position.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/66033_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/27560_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/27560_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stuffed bear on the bed. Place the stuffed bear on the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/27560_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/7054_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/7054_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up a few pieces of clothes in the basket. Place a few pieces of clothes on the desktop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/7054_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/67367_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/67367_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the upside-down basket. Place the basket upright on the bed.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/67367_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/36974_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/36974_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first paper on the table. Place the first paper in the side trash bin.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36974_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/40597_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/40597_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plate above the microwave. Place the clear plate into the big bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/40597_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/79261_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79261_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green plushie on the table. Place the green plushie in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79261_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/7335_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/7335_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow round object from the sink. Place the yellow round object in the bottom drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/7335_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/3307_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/3307_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the wood stick on the box. Place the wood stick on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/3307_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/27035_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/27035_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple plush toy from the sink. Place the purple plush toy in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/27035_exterior_image_2_left_pair0.png
